id,document_id,depth,dist_from_leaf,parent_id,sort_order,identifier,kind,title,time_units,notes,extra_fields
4441,5,4,1,4429,1.0,b2e3b76b-80bd-4ac0-8131-02053317d8fb,content,"Define and decompose real-world problems taking into account functional requirements and economic, environmental, social, technical and usability constraints",,,{}
4442,5,5,0,4441,1.0,d0eefd0e-38bf-42d1-88ce-7de0eff01c3b,Elaboration,"identifying that problems can be decomposed into sub elements, for example creating a decision tree to represent the breakdown and relationships of sub elements to the main problem or identifying the elements of game design such as characters, movements, collisions and scoring",,,{}
4443,5,5,0,4441,1.0,a19a2821-94db-4941-8e97-ef1053f1c966,Elaboration,"investigating types of environmental constraints of solutions, for example reducing energy consumption and on-screen output of solutions",,,{}
4444,5,5,0,4441,1.0,89a50c0e-6885-4775-b5c0-132d8522cc0d,Elaboration,"determining the factors that influence proposed solution ideas, for example user age affects the language used for instructions, dexterity affects the size of buttons and links, hearing or vision loss influence captioned or audio-described multimedia as alternative ways that common information is presented on a website",,,{}
4445,5,5,0,4441,1.0,c3ae9e81-dc3b-4570-a535-bd933a09369b,Elaboration,"starting from a simplified system, gradually increase complexity until a model of a real-world system is developed, and record the difficulties associated with each stage of implementation",,,{}
4446,5,4,1,4429,1.0,86b58e5a-2f82-4812-aaff-6dfb2cffeec6,content,"Design the user experience of a digital system, generating, evaluating and communicating alternative designs",,,{}
4447,5,5,0,4446,1.0,2bdc51b9-63a3-49e4-ac29-c8b5c0042ddd,Elaboration,"identifying features that make an effective game, such as storyline, goal, reward, gameplay and environment",,,{}
4448,5,5,0,4446,1.0,33554341-c627-415d-8b94-4107becbd134,Elaboration,"identifying similar digital systems and their user interfaces, assessing whether user interface elements can be re-used",,,{}
4449,5,5,0,4446,1.0,3b766179-b723-4945-9435-9be771630a16,Elaboration,"designing the user interface of a solution using a range of design tools, for example using a storyboard to explain the stages of a game, and wire-frames and mock-ups to describe the appearance of a solution",,,{}
4450,5,5,0,4446,1.0,44aad379-8d91-4fd7-ac34-6c9527da8a2f,Elaboration,"presenting and comparing alternative designs to a solution for a problem, for example presenting alternative design mock-ups to the class",,,{}
4451,5,5,0,4446,1.0,fd19e184-418a-4313-af3a-608ea650e45d,Elaboration,"applying the principles and elements of design to a series of solutions to evaluate the success of each solution to hold the viewer’s attention, for example identifying which colour combinations or framing of visual elements keep different audiences engaged with on-screen activity",,,{}
4452,5,4,1,4429,1.0,c2ce161e-d5d7-4277-b73a-babc3a4387ce,content,"Design algorithms represented diagrammatically and in English, and trace algorithms to predict output for a given input and to identify errors",,,{}
4453,5,5,0,4452,1.0,6793c917-e17b-4361-a636-61e28bbd5bca,Elaboration,"checking the accuracy of an algorithm before it is implemented, for example desk checking it with test data to see if the instructions produce the expected results",,,{}
4454,5,5,0,4452,1.0,6e1563a7-c8a0-4241-b9c7-df3eb7ecb9d8,Elaboration,"investigating and designing some common algorithms, such as to search, sequence, sort, merge, control data structures",,,{}
4455,5,5,0,4452,1.0,0257b44b-b837-46b5-bea7-b1e581951399,Elaboration,"using structured English to express algorithmic instructions, for example using conventional statements such as ‘while’ and ‘endwhile’ in a ‘while loop’ when describing interactive instruction",,,{}
4456,5,5,0,4452,1.0,2aa3baba-8f93-44cc-87d0-50045a89630d,Elaboration,"using diagrams to describe key decisions, for example creating flowcharts using digital systems to describe a set of computational instructions",,,{}
4457,5,4,1,4429,1.0,307a03f5-1d2c-4e6d-91dd-27fdec0e3d34,content,"Implement and modify programs with user interfaces involving branching, iteration and functions in a general-purpose programming language",,,{}
4458,5,5,0,4457,1.0,b1edce8b-a7b9-4894-956a-4025a24926d3,Elaboration,"programming a robot to recognise particular objects and to treat them differently, for example choose objects based on colour",,,{}
4459,5,5,0,4457,1.0,a2233598-6e55-4b98-88a2-ce0c92a956b3,Elaboration,developing and modifying digital solutions by implementing instructions contained in algorithms through programs,,,{}
4460,5,5,0,4457,1.0,bf82b117-9b50-4277-bc20-cbf75ad63a4c,Elaboration,"creating digital solutions that provide user navigation and prompts with controlled repetitions, for example an information kiosk that has layers of buttons and prompts the user three times before returning to the beginning",,,{}
4461,5,5,0,4457,1.0,e6dcf4cd-0165-4c2d-9f33-ce5c907791c9,Elaboration,developing a digital game that manipulates models of real-world objects,,,{}
4462,5,4,1,4429,1.0,d402ea8f-4b85-4aad-bdf4-cb2183249c82,content,"Evaluate how student solutions and existing information systems meet needs, are innovative, and take account of future risks and sustainability",,,{}
4463,5,5,0,4462,1.0,f0eade8b-1a68-460e-b5a9-2619751bab22,Elaboration,"considering the effects of e-waste on societies and environments, for example the impacts of toxic chemicals when hardware is disposed of, and the practice of dumping unwanted digital systems overseas, particularly in the Asia region",,,{}
4464,5,5,0,4462,1.0,1d3d3757-e4a8-42a0-a616-152047e546d1,Elaboration,"evaluating the success of information systems in meeting an economic, environmental or social objective, for example interviewing a local business owner to find out how effectively their information system supports a business objective such as increasing market share",,,{}
4465,5,5,0,4462,1.0,8485deab-571a-45d8-9cad-c47db81a9f70,Elaboration,judging the quality of a student solution based on specific criteria such as meeting an economic need or contributing to social sustainability,,,{}
4466,5,5,0,4462,1.0,8c52f43a-b73c-4a3d-99a6-5ec820aa615b,Elaboration,"investigating what features of touch input rather than keyboard or mouse input contribute to their success in meeting a wide range of needs, for example mimicking a common movement such as expanding or contracting a hand to change the size of an object on screen, suits users with a range of dexterity",,,{}
4467,5,5,0,4462,1.0,ac3bb71b-f0ef-487c-9595-79ce907e07d4,Elaboration,comparing cloud-based information systems to client-based information systems,,,{}
4468,5,5,0,4462,1.0,c1c4d448-6991-40d9-8974-8296f5ced455,Elaboration,"comparing student solutions with existing solutions that solve similar problems, for example identifying differences in the user interface of two adventure games and explaining how these differences affect the usability or appeal of the game",,,{}
4469,5,4,1,4429,1.0,5ab84d4a-4b94-44eb-b517-67ddb5ed6dad,content,"Plan and manage projects that create and communicate ideas and information collaboratively online, taking safety and social contexts into account",,,{}
4470,5,5,0,4469,1.0,c5555fd7-f262-4560-bd54-614afcb3714c,Elaboration,"discussing policies about the use of information systems in a range of settings, for example using mobile phones for learning and accessing social media websites at school",,,{}
4471,5,5,0,4469,1.0,066a5aa4-7081-4ac7-a4e9-48027a98e003,Elaboration,"devising and applying protocols to manage the collaborative creation of solutions, for example planning to use cloud computing to store common files and establishing virtual meetings that acknowledge time zone differences",,,{}
4472,5,5,0,4469,1.0,14e21b09-898d-4458-a0e9-7f5045d01a21,Elaboration,"organising the instructions and files in readiness for implementation of a solution, for example applying a file naming convention to all data files that are going to be used to create solutions",,,{}
4473,5,5,0,4469,1.0,229c526e-8a48-4940-ada3-5420901bf2c7,Elaboration,"documenting and sequencing the tasks that need to be done, and the resources that are needed to collaboratively create solutions including organising the timeline, devising file naming conventions and planning backup measures",,,{}
4474,5,5,0,4469,1.0,383b9ab2-fb0e-412d-86ef-3958862492c3,Elaboration,"establishing a set of ‘rules’ about acceptable and unacceptable behaviour when collaborating online, considering how different social contexts affect participation in global virtual spaces, including considering the use of language, acronyms and humour, for example only applying tags to images of other people with their permission or considering social protocols of Aboriginal and Torres Strait Islander Peoples",,,{}
4475,5,5,0,4469,1.0,8aad8a6e-5436-4bbe-be97-49e4fc841e0e,Elaboration,"creating web-based information to meet specific needs, for example modifying an existing website template or using web-authoring software including using HTML and cascading style sheets (CSS) to create a website that allows customers to interact with an enterprising solution",,,{}
4476,5,3,0,4414,1.0,e7b33b15-19f4-4d34-a465-4f11be6bb738,Achievement standard,Learning Area Achievement Standard,,,{}
4477,5,2,3,3611,1.0,2099ac23-284d-426b-9839-41eb219d4433,Curriculum band,Years 9 and 10,,,{}
4478,5,3,0,4477,1.0,040eb337-e8e2-41d9-9fba-4e108620e995,Achievement standard,"Achievement Standard: By the end of Year 10, students explain the control and management of networked digital systems and the security implications of the interaction between hardware, software and users. They explain simple data compression, and why content data are separated from presentation.Students plan and manage digital projects using an iterative approach. They define and decompose complex problems in terms of functional and non-functional requirements.&nbsp;Students design and evaluate user experiences and algorithms. They design and implement modular programs, including an object-oriented program, using algorithms and data structures involving modular functions that reflect the relationships of real-world data and data entities. They take account of privacy and security requirements when selecting and validating data. Students test and predict results and implement digital solutions. They evaluate information systems and their solutions in terms of risk, sustainability and potential for innovation and enterprise. They share and collaborate online, establishing protocols for the use, transmission and maintenance of data and projects.",,,{}
